DmConnection;Connections;Connection;;;;;;;;;;
[NAME][100][1];[CHANNEL][101][1];[CHANNELUNIT][102][1];[PARAMS][103][1];;;;;;;;;
pwd-SCM-I-KOKILLENFORMAT_ANZEIGE_SYMBOLISCHER_WERT_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW242;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW76;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW126;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW176;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW226;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW77;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW127;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW177;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW454;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW78;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW128;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW178;0;;;;
pwd-SCM-I-LEVEL_1_SOLLWERT_REGLER_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW228;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW84;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW134;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW184;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW234;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW85;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW135;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW185;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW235;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_3_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW86;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_3_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW136;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_3_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW186;0;;;;
pwd-SCM-I-QUALITATSNUMMER_WASSER_ZONE_3_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW236;0;;;;
pwd-SCM-I-QUALNUMMER_COMPUTER_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW83;0;;;;
pwd-SCM-I-QUALNUMMER_COMPUTER_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW133;0;;;;
pwd-SCM-I-QUALNUMMER_COMPUTER_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW183;0;;;;
pwd-SCM-I-QUALNUMMER_COMPUTER_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SCM;DB454,DBW233;0;;;;
pwd-SDP-I-KALTSTRANGDRUCK_0-100_PROC;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SDP;DB454,DBW23;0;;;;
pwd-SDP-I-WARMSTRANGDRUCK_0-100_PROC;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;SDP;DB454,DBW24;0;;;;
pwd-STT-I-AKTUELLER_TRACKINGWERT_TRENDING_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW50;0;;;;
pwd-STT-I-AKTUELLER_TRACKINGWERT_TRENDING_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW100;0;;;;
pwd-STT-I-AKTUELLER_TRACKINGWERT_TRENDING_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW150;0;;;;
pwd-STT-I-AKTUELLER_TRACKINGWERT_TRENDING_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW200;0;;;;
pwd-STT-I-GIESSENDE_STRANG_1_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW70;0;;;;
pwd-STT-I-GIESSENDE_STRANG_2_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW120;0;;;;
pwd-STT-I-GIESSENDE_STRANG_3_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW170;0;;;;
pwd-STT-I-GIESSENDE_STRANG_4_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW220;0;;;;
pwd-STT-I-PFANNENWECHSEL_STRANG_1_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW82;0;;;;
pwd-STT-I-PFANNENWECHSEL_STRANG_2_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW132;0;;;;
pwd-STT-I-PFANNENWECHSEL_STRANG_3_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW182;0;;;;
pwd-STT-I-PFANNENWECHSEL_STRANG_4_CM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;STT;DB454,DBW232;0;;;;
pwd-T_W-I-VERTEILERGEWICHT_DES_TC_IN_GPOS_x10-KG;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;T_W;DB454,DBW18;0;;;;
pwd-TCM-I-BSM_SCHNITTLAENGE_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW66;0;;;;
pwd-TCM-I-BSM_SCHNITTLAENGE_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW116;0;;;;
pwd-TCM-I-BSM_SCHNITTLAENGE_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW166;0;;;;
pwd-TCM-I-BSM_SCHNITTLAENGE_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW216;0;;;;
pwd-TCM-I-CAST_SPEED_MEASURING_ROLL_STRANG_1_CM-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW95;0;;;;
pwd-TCM-I-CAST_SPEED_MEASURING_ROLL_STRANG_2_CM-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW145;0;;;;
pwd-TCM-I-CAST_SPEED_MEASURING_ROLL_STRANG_3_CM-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW195;0;;;;
pwd-TCM-I-CAST_SPEED_MEASURING_ROLL_STRANG_4_CM-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW245;0;;;;
pwd-TCM-I-RESTLANGE_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW87;0;;;;
pwd-TCM-I-RESTLANGE_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW137;0;;;;
pwd-TCM-I-RESTLANGE_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW187;0;;;;
pwd-TCM-I-RESTLANGE_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW237;0;;;;
pwd-TCM-I-STRANG_LANGE_STRANG_1_[M];;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW89;0;;;;
pwd-TCM-I-STRANG_LANGE_STRANG_2_[M];;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW139;0;;;;
pwd-TCM-I-STRANG_LANGE_STRANG_3_[M];;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW189;0;;;;
pwd-TCM-I-STRANG_LANGE_STRANG_4_[M];;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW239;0;;;;
pwd-TCM-I-STRANG_LANGE_TEIL_2_CM_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW94;0;;;;
pwd-TCM-I-STRANG_LANGE_TEIL_2_CM_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW144;0;;;;
pwd-TCM-I-STRANG_LANGE_TEIL_2_CM_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW194;0;;;;
pwd-TCM-I-STRANG_LANGE_TEIL_2_CM_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TCM;DB454,DBW244;0;;;;
pwd-TDT-I-VERTEILERTEMP_0-9999_GRAD_Ñ;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TDT;DB454,DBW25;0;;;;
pwd-TST-I-GIESSPIEGEL_ISTWERT_STRANG_1_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW72;0;;;;
pwd-TST-I-GIESSPIEGEL_ISTWERT_STRANG_2_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW122;0;;;;
pwd-TST-I-GIESSPIEGEL_ISTWERT_STRANG_3_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW172;0;;;;
pwd-TST-I-GIESSPIEGEL_ISTWERT_STRANG_4_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW222;0;;;;
pwd-TST-I-GIESSPIEGEL_SOLLWERT_STRANG_1_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW90;0;;;;
pwd-TST-I-GIESSPIEGEL_SOLLWERT_STRANG_2_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW140;0;;;;
pwd-TST-I-GIESSPIEGEL_SOLLWERT_STRANG_3_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW190;0;;;;
pwd-TST-I-GIESSPIEGEL_SOLLWERT_STRANG_4_MM;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW240;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW88;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW138;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW188;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW238;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW91;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW141;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW191;0;;;;
pwd-TST-I-STOPFENPOSITION_WAGEN_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TST;DB454,DBW241;0;;;;
pwd-WDR-I-GIESSGESCHWINDIGKEIT_STRANG_1_M-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW71;0;;;;
pwd-WDR-I-GIESSGESCHWINDIGKEIT_STRANG_2_M-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW121;0;;;;
pwd-WDR-I-GIESSGESCHWINDIGKEIT_STRANG_3_M-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW171;0;;;;
pwd-WDR-I-GIESSGESCHWINDIGKEIT_STRANG_4_M-MIN;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW221;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_1_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW51;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_1_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW101;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_1_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW151;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_1_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW201;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_2_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW52;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_2_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW102;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_2_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW152;0;;;;
pwd-WDR-I-STROMAUFNAHME_GRUPPE_2_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW202;0;;;;
pwd-WDR-I-SUMMENSTROM_AUFNAHME_STRANG_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW53;0;;;;
pwd-WDR-I-SUMMENSTROM_AUFNAHME_STRANG_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW103;0;;;;
pwd-WDR-I-SUMMENSTROM_AUFNAHME_STRANG_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW153;0;;;;
pwd-WDR-I-SUMMENSTROM_AUFNAHME_STRANG_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;WDR;DB454,DBW203;0;;;;
Set_Velocity_Strang_1;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;Set_VC;DB450,DBW185;0;;;;
Set_Velocity_Strang_2;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;Set_VC;DB450,DBW205;0;;;;
Set_Velocity_Strang_3;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;Set_VC;DB450,DBW450;0;;;;
Set_Velocity_Strang_4;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;Set_VC;DB450,DBW245;0;;;;
Sirena;;Binary Tag;1;;Common_PLC-1;horn; 0 in  Word DB459,DW17;0;;;;
StopOS4;;Binary Tag;1;;Common_PLC-1;Alarms; 0 in  Word DB451,DW37;0;;;;
TCM_CORRECT_SPEED_STRANG1;;Binary Tag;1;;Common_PLC-1;TCM;5 in  Word DB458,DW50;0;;;;
TCM_CORRECT_SPEED_STRANG2;;Binary Tag;1;;Common_PLC-1;TCM;5 in  Word DB458,DW70;0;;;;
TCM_CORRECT_SPEED_STRANG3;;Binary Tag;1;;Common_PLC-1;TCM;5 in  Word DB458,DW90;0;;;;
TCM_CORRECT_SPEED_STRANG4;;Binary Tag;1;;Common_PLC-1;TCM;5 in  Word DB458,DW110;0;;;;
temper_PK_nepreriv_grad;;Signed 16-bit value;2;ShortToSignedWord;Common_PLC-1;TDT;DB454,DBW255;0;;;;
TPK_1_Casting_Position;;Binary Tag;1;;Common_PLC-1;TPK; 6 in  Word DB451,DW130;0;;;;
TPK_1_Fast_Backward_ON;;Binary Tag;1;;Common_PLC-1;TPK; 3 in  Word DB451,DW15;0;;;;
TPK_1_Fast_Forward_ON;;Binary Tag;1;;Common_PLC-1;TPK; 2 in  Word DB451,DW15;0;;;;
TPK_2_Casting_Position;;Binary Tag;1;;Common_PLC-1;TPK; 7 in  Word DB451,DW130;0;;;;
TPK_2_Fast_Backward_ON;;Binary Tag;1;;Common_PLC-1;TPK; 5 in  Word DB451,DW15;0;;;;
TPK_2_Fast_Forward_ON;;Binary Tag;1;;Common_PLC-1;TPK; 4 in  Word DB451,DW15;0;;;;
TPK1_OS1_1_emergency_stop;;Binary Tag;1;;Common_PLC-1;Alarms; 0 in  Word DB451,DW1;0;;;;
TPK2_OS1_4_emergency_stop;;Binary Tag;1;;Common_PLC-1;Alarms; 1 in  Word DB451,DW1;0;;;;
